created,text,retwc,hashtag,followers,friends
2017-05-02 16:46:27,b'Just create unnecessary stress https://t.co/J3IcFuhoeB',0,None,318,712
2017-05-02 16:46:27,b'Finally home. I have a stomach ache from all the stress and aggravation. Gonna binge YouTube and try to write before Day Job.',0,None,230,515
2017-05-02 16:46:27,b'RT @EiSafadeza: + sexo \n- stress',132,None,126311,77497
2017-05-02 16:46:27,"b""RT @OnlyFuturistic: Don't stress over what you can't control.""",705,None,1605,1343
2017-05-02 16:46:26,b'Day 9 Reason to detox: more energy to enjoy life and to stay calmer in times of stress\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6 https://t.co/Q1dIXnZ4ol',0,None,196,401
2017-05-02 16:46:24,"b'Amidst the stress of finals, be sure to take time to de-stress &amp; relax! Go outside for a quick break &amp; some Vitamin\xe2\x80\xa6 https://t.co/XLDDAkFizS'",0,None,839,528
2017-05-02 16:46:24,b'RT @Hilarious_Idiot: Self reminder: you\xe2\x80\x99re still young and you\xe2\x80\x99re not supposed to have your whole life figured out yet. don\xe2\x80\x99t stress. every\xe2\x80\xa6',3221,None,435,670
2017-05-02 16:46:23,"b'RT @AnUglyNigga: @SHOTTYISMS ""I stress you out but I\'m worth it"" neck ass'",5,None,3368,972
2017-05-02 16:46:23,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,2673,2593
2017-05-02 16:46:22,"b""Completely finished second year of uni and I've forgotten how it feels to have no assignment stress""",0,None,373,411
2017-05-02 16:46:21,"b""RT @OnlyFuturistic: Don't stress over what you can't control.""",705,None,273,189
2017-05-02 16:46:21,b'@xxxry18 Stressful esiliye revealing stress on u https://t.co/j1ndZkSd8f',1,None,9530,42
2017-05-02 16:46:20,"b""@AuntyJamo As if exam stress isn't enough, this girl wants to give guys additional heart palpitations, always causing wahala\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""",0,None,1391,1144
2017-05-02 16:46:19,"b""RT @illvsion_: @MyCXC y'all stress me out. this isn't healthy""",1,None,974,667
2017-05-02 16:46:19,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,2686,4829
2017-05-02 16:46:17,b'Wanna hear lots of good tunes while you stress about finals? Click this: https://t.co/CXkUHz2gdv',0,None,69,62
2017-05-02 16:46:16,"b""RT @ASGR1995: Greatest weapon against stress is our ability to choose 1 thought over another.Sometimes what you're afraid of is the thing t\xe2\x80\xa6""",22,None,11,42
2017-05-02 16:46:15,"b'""Fresh from the Garden"" with Professor Allison Kaplan and Oliver the Monkey! Stress? RELIEVED! #StressReliefWeek\xe2\x80\xa6 https://t.co/fcqoQmuFFi'",0,StressReliefWeek,375,301
2017-05-02 16:46:12,"b""RT @OnlyFuturistic: Don't stress over what you can't control.""",705,None,416,312
2017-05-02 16:46:10,"b""RT @denalibunker: can't decide if i want to stress about school or not give a fuck about it""",20,None,215,213
2017-05-02 16:46:09,b'RT @m_ldnn_: You dunno university stress till you wanna back off your wig in the library.',211,None,532,264
2017-05-02 16:46:09,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1198,1152
2017-05-02 16:46:09,b'Stress in the making',0,None,87,110
2017-05-02 16:46:08,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,499,536
2017-05-02 16:46:06,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,959,1955
2017-05-02 16:46:05,"b""RT @TashonaNicole_: Learned how to let shit be what it be .. I won't stress the issue.""",3,None,4297,2486
2017-05-02 16:46:05,b'RT @Hilarious_Idiot: Self reminder: you\xe2\x80\x99re still young and you\xe2\x80\x99re not supposed to have your whole life figured out yet. don\xe2\x80\x99t stress. every\xe2\x80\xa6',3221,None,365,423
2017-05-02 16:46:04,"b'RT @S_2Ch: In most situations just see the funny side. If you take everything to heart, stress go kill you cheap.'",89,None,731,509
2017-05-02 16:46:04,"b""Stress 'changes #brains of boys and girls differently' - @BBCNews https://t.co/xmmj8uDFUc https://t.co/DkxDcCuhgw""",0,brains,553,533
2017-05-02 16:46:03,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,1,33
2017-05-02 16:46:02,b'Join @OUMewbourne for Finals Stress Relief! https://t.co/cED0DBlV3e',0,None,705,158
2017-05-02 16:46:02,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,667,358
2017-05-02 16:46:00,"b""Healthy relationships are very important to your child's stress level!\nhttps://t.co/lCQ8Lhzjp0""",0,None,551,850
2017-05-02 16:46:00,"b""S/o to the nice parents who don't put stress/pressure on their children... you're rare\xf0\x9f\x98\x8c\xe2\xad\x90\xef\xb8\x8f""",1,None,208,549
2017-05-02 16:46:00,"b""RT @OlisaOsega: I can't stress this enough. Your mother was your father's top priority. So why not let your wife enjoy her marriage by maki\xe2\x80\xa6""",215,None,1572,458
2017-05-02 16:46:00,"b""RT @RachelVonVogue: I can't stress enough how important it is to trust your intuition.""",2,None,354,322
2017-05-02 16:45:59,"b""RT @OnlyFuturistic: Don't stress over what you can't control.""",705,None,160,55
2017-05-02 16:45:59,b'RT @SUNYPlattsburgh: Therapy dogs to be in ACC lobby 11-2 May 3-5 for the Finals Stress Free Zone. You can also make a stress ball or try y\xe2\x80\xa6',9,None,389,448
2017-05-02 16:45:57,"b'RT @RoSeongLand: Tooniverse ""Stress Out!"" Cut with #HWIYOUNG and #CHANI #SF9 1 https://t.co/2cNTOHXKsv'",9,HWIYOUNG,86,405
2017-05-02 16:45:57,b'RT @Forevergoldie_: I just wanna go to Mexico I miss my family and being stress free..',74,None,3,46
2017-05-02 16:45:55,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,695,1657
2017-05-02 16:45:53,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,4,13
2017-05-02 16:45:50,b'The latest 785 tweeted+noted daily! https://t.co/m828huQvzs Thanks to @TopekaMagazine @larryvillelife @wibwRegan #stress #topcity',0,stress,4342,1482
2017-05-02 16:45:49,"b""I can't stress this enough. I might tweet this everyday for a month https://t.co/Z6rut4gFxU""",0,None,5741,2930
2017-05-02 16:45:48,b'I added a video to a @YouTube playlist https://t.co/AIXFbklnEy 5 Hour Deep Sleep Music I Peaceful Music I Meditation Music I Stress',0,None,75,32
2017-05-02 16:45:47,"b'RT @IntThings: Remember, most of your stress comes from the way you respond, not the way life is. Adjust your attitude, and all that extra\xe2\x80\xa6'",1042,None,555,1176
2017-05-02 16:45:45,"b'I got good heart, good soul, good sex, no stress, but next to me is best'",0,None,70,41
2017-05-02 16:45:44,b'Stress keeps building',0,None,354,186
2017-05-02 16:45:42,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,886,233
2017-05-02 16:45:39,"b""RT @OnlyFuturistic: Don't stress over what you can't control.""",705,None,47578,0
2017-05-02 16:45:39,b'RT @DOPEDAEGU: I vote @BTS_twt for Top Social Artist Award #BTSBBMAs\n\ni cant stress enough how jimin looks SO GOOD with everything he just\xe2\x80\xa6',747,BTSBBMAs,1015,1254
2017-05-02 16:45:39,"b""RT @fuzzycuntkins: I can't wait to go home and get all of this stress fucked out of me.""",5,None,54,312
2017-05-02 16:45:38,"b'@sekups Yea, you should encourage her to eat. 5kg is a lot :O the only thing that makes me want to eat during stres\xe2\x80\xa6 https://t.co/17xlaG3AGp'",0,None,122,610
2017-05-02 16:45:35,"b""RT @Dono_TheDon: I pay $20,000+ a year to stress myself out over work that doesn't necessarily reflect my intellect, but may or may not inf\xe2\x80\xa6""",43,None,808,750
2017-05-02 16:45:35,"b""RT @TashonaNicole_: Learned how to let shit be what it be .. I won't stress the issue.""",3,None,3950,2963
2017-05-02 16:45:35,b'RT @madiurdaddy: never let a bitch stress me',1,None,989,692
2017-05-02 16:45:34,b'Stress induced dreams about failing finals are not helping me prepare for finals\xe2\x98\xa0\xef\xb8\x8f',0,None,89,89
2017-05-02 16:45:33,"b""RT @aqeelpsp: Never stress on what you can't control, and never worry about what isn't yours. Because Allah knows best for you.\xf0\x9f\x92\x95\n#PSPHydPro\xe2\x80\xa6""",13,None,354,171
2017-05-02 16:45:33,"b""RT @sarah_price1984: And so the stress of the stupid national tests for primary school children starts, surely there's a better way to moni\xe2\x80\xa6""",2,None,37,104
2017-05-02 16:45:32,b'RT @Alison_Douglaz: Exam stress!!!! Dissertation paranoia! \n\nHonestly fuck the next two weeks of my life!  \n\nFeels like the stakes have nev\xe2\x80\xa6',1,None,13367,8767
2017-05-02 16:45:31,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,408,115
2017-05-02 16:45:30,"b""RT @asia_xoxo_: I don't stress shit anymore it is what it is""",140,None,3413,2321
2017-05-02 16:45:28,"b""RT @BryanM_KVUE: UTPD Chief Carter on UT Attack -there's a lot of stress and pressure that students face and it's important for us to take\xe2\x80\xa6""",5,None,5554,4414
2017-05-02 16:45:27,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,3612,4998
2017-05-02 16:45:25,b'RT @Fact: Being a perfectionist can result in stress and depression.',155,None,27,98
2017-05-02 16:45:24,"b""Did you finish up your spring cleaning yet? Don't stress. Take things one space at a time until you feel good about what you did.""",0,None,60,183
2017-05-02 16:45:23,b'RT @TheDIYHacks: You only need two close friends in which you can trust and dedicate yourself to. Having too many friends can lead to depre\xe2\x80\xa6',85,None,340,1931
2017-05-02 16:45:23,b'An Early Warning System for Your #Team\xe2\x80\x99s Stress Level: https://t.co/jncLP4CE5h via @HarvardBiz https://t.co/enY1u7Vco8',0,Team,31577,28775
2017-05-02 16:45:22,"b""RT @_brittalitt: Stress level is at can't even rn""",1,None,865,575
2017-05-02 16:45:22,"b'RT @RoSeongLand: Tooniverse ""Stress Out!"" Cut with #HWIYOUNG and #CHANI #SF9 3 https://t.co/zP9rqw8DId'",13,HWIYOUNG,86,405
2017-05-02 16:45:22,"b'RT @RoSeongLand: Tooniverse ""Stress Out!"" Cut with #HWIYOUNG and #CHANI #SF9 1.1 https://t.co/V6jlhYmfAn'",5,HWIYOUNG,86,405
2017-05-02 16:45:21,b'Year 13 alevel stress &gt; anything',0,None,365,279
2017-05-02 16:45:20,"b""RT @SINice: I don't understand why ppl think you have to put up with stress and unhappiness for a relationship.""",149,None,249,144
2017-05-02 16:45:19,b'Millennials going bald from stress https://t.co/yM2jPJeUpw https://t.co/4mcKUFyI9j',0,None,317,0
2017-05-02 16:45:19,b'Running a craft brewery can be pretty stressful. Help your team (&amp; yourself!) keep stress at a manageable level: https://t.co/K8pySEBiWw',0,None,169,255
2017-05-02 16:45:18,"b""Don't nothing stress me out more than my job I swear!! I hate them mfs.""",0,None,1047,417
2017-05-02 16:45:16,b'Is the amount of stress we go through during the semester not enough?',0,None,1451,1840
2017-05-02 16:45:16,b'World Net Daily: Millennials going bald from stress https://t.co/L0qn2HFd1v https://t.co/fqH9sw2yOZ',0,None,4581,5056
2017-05-02 16:45:16,b'The stress of trying to get rid of things before you move &amp; work every day at the same time is real',0,None,309,222
2017-05-02 16:45:15,b'ok the stress is hittin me now',0,None,538,758
2017-05-02 16:45:15,"b""RT @scxrly: How annoying is it that I'm in England and not abroad on a beach with no stress \xf0\x9f\x98\xa9\xf0\x9f\x8c\xb4\xf0\x9f\x8c\x8d""",209,None,233,207
2017-05-02 16:45:13,b'High level stress at work ..... cure - listening to instrumental Christmas music \xf0\x9f\x98\x8c\xf0\x9f\x98\x8f#howidealwithstress',0,howidealwithstress,175,679
2017-05-02 16:45:13,"b""RT @LifeBeTrippin: That tree isn't working 3 jobs and gaining stress weight along with crippling social anxiety and clinically diagnosed de\xe2\x80\xa6""",2,None,229,240
2017-05-02 16:45:12,"b""@Hnybnny Shhh am not oldddd. Honestly I wouldn't be surprised if my hair started going white by the time I'm 30 wit\xe2\x80\xa6 https://t.co/W4IqWJ9l8V""",0,None,222,121
2017-05-02 16:45:12,b'Pero tbh medyo excited ako sa 2 1/2 weeks of hardcore stress to end the sem. Thrill lang ganun. \xf0\x9f\x98\xb1\xf0\x9f\x92\x80',0,None,384,323
2017-05-02 16:45:12,"b""RT @Samoan_af: never stress over somebody that's not stressing over you boo""",1287,None,724,512
2017-05-02 16:45:12,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1841,1902
2017-05-02 16:45:10,b'Does writing a book scare the crap out of you? Let me take the stress out of the process https://t.co/2rTm8It5Bk',0,None,5518,1105
2017-05-02 16:45:10,"b""RT @hennythoughts: I'm so happy. Like one of those free, full of laughter, never letting anything stress or discourage me, always smiling h\xe2\x80\xa6""",124,None,1647,814
2017-05-02 16:45:10,"b'RT @raye_rangel: Appreciate everyone in your life and never ever take your own life for granted, I cannot stress that enough..'",7,None,885,648
2017-05-02 16:45:08,b'RT @cbouzy: Trump is unraveling and unfit to serve. He clearly cannot handle the stress of the office. When will the GOP put an end to this\xe2\x80\xa6',4,None,1222,1722
2017-05-02 16:45:08,"b""RT @byekhanyi: don't stress us please https://t.co/Gjm1I4kHV1""",340,None,359,538
2017-05-02 16:45:08,b'all i want to do is go to the gym but my cfs has confined me to my bed #exams #stress #stressnap',0,exams,318,411
2017-05-02 16:45:07,b'RT @Hilarious_Idiot: Self reminder: you\xe2\x80\x99re still young and you\xe2\x80\x99re not supposed to have your whole life figured out yet. don\xe2\x80\x99t stress. every\xe2\x80\xa6',3221,None,166,172
2017-05-02 16:45:07,b'RT @TheDIYHacks: You only need two close friends in which you can trust and dedicate yourself to. Having too many friends can lead to depre\xe2\x80\xa6',85,None,8,65
2017-05-02 16:45:07,b'Mood: too tired to actually feel any stress',0,None,283,240
2017-05-02 16:45:06,"b""RT @asia_xoxo_: I don't stress shit anymore it is what it is""",140,None,14685,13699
2017-05-02 16:45:06,"b""I'm not satisfied anymore. Everyday is full of stress and exhaustion.""",0,None,28,98
2017-05-02 16:45:05,"b""RT @Ivori_Nichele: When you know where you stand in a nigga life you never stress over the next cause you can't compare where you don't com\xe2\x80\xa6""",28,None,427,557
2017-05-02 16:45:05,b'RT @HugotDre: Never let the bullshit stress you.',164,None,124,129
2017-05-02 16:45:04,"b'RT @DamnRealPosts: Care less, stress less.'",226,None,559,285
2017-05-02 16:45:03,"b""it's stress cry in your car szn""",0,None,1141,588
2017-05-02 16:45:02,"b""Don't stress about the future, it hasn't arrived.""",0,None,5319,2385
2017-05-02 16:45:01,b'RT @Enoughh_Saidd: Never stress over a EVERYBODY ASS NIGGA PERIOD \xe2\x9d\x97\xe2\x9d\x97\xe2\x9d\x97\xe2\x9d\x97',2,None,1606,1397
2017-05-02 16:45:01,"b""Don't stress over wh\xce\xb1t could've been, ch\xce\xb1nces \xce\xb1re if it should've been, it would've been""",1,None,170264,148425
2017-05-02 16:44:59,"b""Got an email about dogs on campus to relive the stress of finals &amp; I was super pumped.. just looked at it again &amp; it's Trumbull not Main \xf0\x9f\x98\xab\xf0\x9f\x90\xb6""",0,None,546,517
2017-05-02 16:44:58,"b""RT @allyhardesty96: Don't need anyone in my life who's gonna stress me out, no time for that""",60,None,13725,355
2017-05-02 16:44:57,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,2432,2150
2017-05-02 16:44:56,b'RT @Zero_Hour_One: Yes they do they target when kids are looking up stress relievers.\n\nThey use targeted ads.\n\nFacebook is full of shit.\n\n@\xe2\x80\xa6',7,None,3669,4978
2017-05-02 16:44:55,"b'RT @WhatTheFFacts: Music helps reduce anxiety, as well as helps the mind and body cope with stress.'",319,None,490,177
2017-05-02 16:44:55,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,2770,2019
2017-05-02 16:44:54,b'when i see certain people its like automatic stress &amp; bullshit',0,None,1964,608
2017-05-02 16:44:54,b'How childhood stress can knock 20 years off your life https://t.co/RuG2tnH819',0,None,1539,1561
2017-05-02 16:44:54,"b""Sometimes I rather go to school to avoid parents and being judged and sometimes I don't want to because too much stress &amp; pressure idek""",0,None,1045,282
2017-05-02 16:44:54,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,659,458
2017-05-02 16:44:52,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,757,889
2017-05-02 16:44:50,"b'""Millennials going bald from stress"" https://t.co/tofIxUttoc'",0,None,3884,3678
2017-05-02 16:44:50,b'RT @BrandNew535: Too many families torn apart by medical bills and stress. We can end each of those tragedies. #MedicareForAll https://t.co\xe2\x80\xa6',19,MedicareForAll,454,302
2017-05-02 16:44:49,b'RT @sidelust: 50 shades of stress',1610,None,253,160
2017-05-02 16:44:48,b'RT @_RiConway: Less people less stress https://t.co/9tA9O9afFw',11,None,520,387
2017-05-02 16:44:47,b'You go through all this stress during the semester and then you finish final exams and then you have to wait an entire week before grades',0,None,1451,1840
2017-05-02 16:44:46,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,529,814
2017-05-02 16:44:45,b'GUEST COLUMN: Stress Awareness Month: Did we survive it ... - https://t.co/gb40DvVbtb https://t.co/eIHwL8oP39',0,None,170,107
2017-05-02 16:44:45,"b""RT @astonnarry: can ticket sites not send out newsletters advertising harrys tour pls I don't need that added level of stress""",19,None,171,38
2017-05-02 16:44:44,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,22,52
2017-05-02 16:44:44,b'Lost weight from stress pass month',0,None,924,1225
2017-05-02 16:44:43,b'@simoncelli584e1 I could be in a straight-jacket by then. Hopefully by then this stress will be over and I can enjo\xe2\x80\xa6 https://t.co/ya0332VHhG',0,None,129,156
2017-05-02 16:44:41,"b""Seriously can't stress the fact enough that my best friend is soon leaving me..\xf0\x9f\x92\x94 https://t.co/wSao2OZeNm""",0,None,181,186
2017-05-02 16:44:41,b'RT @Hollieehood: Never let a nigga stress me\xf0\x9f\x97\xa3 https://t.co/2yK9QUZ9NQ',7,None,2522,4882
2017-05-02 16:44:40,b'15 Tips To Take The Stress Out Of Teacher Evaluations https://t.co/viv7Nbvuo7 #edchat #ntchat https://t.co/Wk88f0WTer',0,edchat,313,66
2017-05-02 16:44:40,"b""RT @SINice: I don't understand why ppl think you have to put up with stress and unhappiness for a relationship.""",149,None,1136,694
2017-05-02 16:44:38,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,13,52
2017-05-02 16:44:38,"b""RT @LifeOfBmax: I can't allow you stress me if you are not giving me money \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f""",30,None,230,352
2017-05-02 16:44:37,"b""me: there's no need to stress about this thing there's pretty much no way it could go wrong\nme: ok\nme: *stresses about thing*""",0,None,126,164
2017-05-02 16:44:36,"b""RT @cgtnamerica: Trump's order on H-1B visas causes stress for tech sector\n   https://t.co/IaiiGAaUmo https://t.co/R5VHAdmg2L""",1,None,579,581
2017-05-02 16:44:36,"b""There's something a little better than flowers and chocolates for mom this Mother's Day. A little stress relief,... https://t.co/ecwEldaLPd""",0,None,157,209
2017-05-02 16:44:36,"b""RT @OnlyFuturistic: Don't stress over what you can't control.""",705,None,32,128
2017-05-02 16:44:36,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,2393,2095
2017-05-02 16:44:35,b'BIG STRESS FROM TABLEMATE',0,None,19,78
2017-05-02 16:44:35,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1282,1035
2017-05-02 16:44:35,"b""Does he want me to burst a blood vessel?? Don't need a stress like this on top of essay week \xf0\x9f\x98\xad https://t.co/XPjM0TpwqA""",0,None,273,168
2017-05-02 16:44:34,b'RT @Tshegokiie: University stress will make you do things that cannot be done.',102,None,618,1558
2017-05-02 16:44:33,"b'RT @RoSeongLand: Tooniverse ""Stress Out!"" Cut with #HWIYOUNG and #CHANI #SF9 3.1 https://t.co/9CWzLm95RJ'",11,HWIYOUNG,86,405
2017-05-02 16:44:33,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1330,1167
2017-05-02 16:44:32,b'RT @DanielIeBregoli: too young for all this stress',1589,None,0,28
2017-05-02 16:44:32,"b""The stress of kids and life saps the sexual energy of China's new middle class https://t.co/Ax4EA6ifc6 via @MattRusling""",0,None,2662,4986
2017-05-02 16:44:31,b'BrandNew535: Too many families torn apart by medical bills and stress. We can end each of those tragedies. #Medica\xe2\x80\xa6 https://t.co/WLyn8nIOlK',0,Medica,4559,2114
2017-05-02 16:44:30,"b""RT @ohloveharry: @Harry_Styles I'm so proud of you and who you've become. Can't stress this enough.""",3,None,20967,143
2017-05-02 16:44:28,"b""RT @J_Bad13: In the arms of white oak shade, respite from the stress of day, whispers of tomorrow's hopes, upon which our dreams shall floa\xe2\x80\xa6""",23,None,17010,3317
2017-05-02 16:44:26,"b""RT @vanessar_manuel: If not, boy you have to cajole me out of my bed. You have to appease the Gods. I'm too lazy for stress. https://t.co/U\xe2\x80\xa6""",3,None,2003,1339
2017-05-02 16:44:25,"b""RT @TheFactsBook: Don't cry over the past, it's gone. Don't stress about the future, it hasn't arrived. Live in the present and make it cou\xe2\x80\xa6""",269,None,732,189
2017-05-02 16:44:24,"b""RT @MisterHugotero: Chi'll out, stress less.""",84,None,1411,1027
2017-05-02 16:44:23,b'RT @TheDIYcrafts: Anti-Stress Magnets https://t.co/hBDdy1lsTR',678,None,33,96
2017-05-02 16:44:23,b'#wolfpsych All this stress is leading the stockbrokers to negative health behaviors and this is reinforced by the company.',0,wolfpsych,0,0
2017-05-02 16:44:22,"b""Come on Stress Ninjas get your board and let's go!\n#thestressninja #lifecoaching https://t.co/KAsyvI84qA""",0,thestressninja,653,725
2017-05-02 16:44:21,"b'How do you relieve your stress when it gets all bungled\xe2\x80\xa6 \xe2\x80\x94 I go to the gym, take deep breaths, walk by the sea, ca\xe2\x80\xa6 https://t.co/G1rx57lNVI'",0,None,2959,290
2017-05-02 16:44:21,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1972,1461
2017-05-02 16:44:19,"b'less stress, more money \xf0\x9f\x92\xb0'",0,None,735,366
2017-05-02 16:44:19,b'RT @elisabracelandd: Cannot stress how IMPORTANT it is to tell people you love them while you  still can',132,None,892,1072
2017-05-02 16:44:18,b'RT @UAVStories: Drone Measures Plant Stress and Nutrient Contents with Multispectral Camera  - https://t.co/9eCTVB72gp https://t.co/88iL6ZR\xe2\x80\xa6',2,None,1,4
2017-05-02 16:44:17,b'New Blog: Back Pain Beyond Symptoms: Part 1 -  https://t.co/FmrQJjPMid',0,None,104,243
2017-05-02 16:44:17,b'RT @innovation: Can You Reduce Stress When Making Important Decisions? https://t.co/Lt04DtE9lN',2,None,762,258
2017-05-02 16:44:17,b'RT @cemeeblack: You people and your recycled arguments. Stress.',2,None,1602,681
2017-05-02 16:44:16,"b'RT @RealNiggaViews: Not everyone in your life are meant to stay so you gotta find the people who bring out the best in you, not the stress\xe2\x80\xa6'",185,None,187,769
2017-05-02 16:44:14,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,3,18
2017-05-02 16:44:14,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,8,18
2017-05-02 16:44:13,b'RT @plies: U Will NOT Stress Me In 2017!!!!',18372,None,46,140
2017-05-02 16:44:13,b'RT @USBTSARMY: Remember only your 1st 100 tweets count! After that they do NOT count them! Please do not stress yourselves by going over 10\xe2\x80\xa6',1580,None,0,15
2017-05-02 16:44:12,b'RT @Nick_Matchunis: Cannot stress how important it is to SOCIALIZE YOUR DOG WHEN THEY ARE PUPPIES',1,None,508,542
2017-05-02 16:44:10,b'never let a bitch stress me',1,None,748,258
2017-05-02 16:44:09,b'The stress of getting everything done today has engulfed me. 3 exams 1 quiz &amp; 1 unfinished english paper &amp; i move out in 8 hours.',0,None,243,261
2017-05-02 16:44:08,"b""RT @aaronmcgruder23: I can't stress how many times that there WILL be a 4th season. http://t.co/Lta77myBME""",114,None,3200,2337
2017-05-02 16:44:08,b'RT @Hilarious_Idiot: Self reminder: you\xe2\x80\x99re still young and you\xe2\x80\x99re not supposed to have your whole life figured out yet. don\xe2\x80\x99t stress. every\xe2\x80\xa6',3221,None,355,442
2017-05-02 16:44:07,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1809,984
2017-05-02 16:44:07,"b""RT @AnegheReginaX: I didn't ask to be born, my selfish parents need to come and collect this uni stress from me. https://t.co/zDlTRSKfUi""",6,None,2080,1909
2017-05-02 16:44:06,"b'""Stress"" is an understatement at this point'",0,None,931,878
2017-05-02 16:44:06,"b'RT @inspirestagram: I miss being a little kid with no stress, worries, or cares in the world.'",43,None,445,607
2017-05-02 16:44:05,"b""He's a black brother so the stress is mixed up with pride and a smile. Dilemma!""",0,None,1774,300
2017-05-02 16:44:05,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1257,962
2017-05-02 16:44:04,"b""I can't stress enough how important it is to trust your intuition.""",2,None,341,262
2017-05-02 16:44:02,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,664,609
2017-05-02 16:44:01,b'Meanwhile I wish so badly that every year was like sophomore year @uberpretty_  jr year was the HARDEST &amp; senior is\xe2\x80\xa6 https://t.co/v1HfVKQbq3',0,None,568,544
2017-05-02 16:44:00,"b'RT @IntThings: Remember, most of your stress comes from the way you respond, not the way life is. Adjust your attitude, and all that extra\xe2\x80\xa6'",1042,None,51,24
2017-05-02 16:43:58,b'RT @ASLaunchers: The payload comes under a lot of stress during an Ariane 5 lift-off! https://t.co/kwGExS6yTd',4,None,2320,3025
2017-05-02 16:43:58,"b'@eriqofficiel no worries, no fears, no stress. only happiness and freedom in my mind\xe2\x9c\xa8'",0,None,1957,1021
2017-05-02 16:43:58,b'@imillhiser Thanks for my daily laugh helps relieve the stress of all this absurdity',0,None,200,594
2017-05-02 16:43:57,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1953,1673
2017-05-02 16:43:57,"b'Working out use to take the stress away , idk why I stopped'",0,None,1781,1586
2017-05-02 16:43:56,"b""Zola's New Wedding Planning Site is Taking All the Stress Out of Planning Your Big Day https://t.co/7VdCWzLIq7""",0,None,241,20
2017-05-02 16:43:54,b'fuck a harry styles if his ass really thinks im still abt 2 shell out my cash for his concert after all this STRESS..',0,None,48,247
2017-05-02 16:43:52,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,1360,988
2017-05-02 16:43:52,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,112,140
2017-05-02 16:43:51,b'RT @wydorangecounty: Tomorrow! @titanradio presents \xf0\x9f\x99\x85 NO STRESS FEST II \xf0\x9f\x99\x85 with @jerrypaper_reality @floppydiskbuttbaby @baneslanchard! \xe2\x80\xa6 ht\xe2\x80\xa6',4,None,539,319
2017-05-02 16:43:51,b'Why do people stress so much about an image?',0,None,57,95
2017-05-02 16:43:51,b'RT @CikStrawberi: Traveling is one of the best stress relievers.',916,None,353,140
2017-05-02 16:43:50,b'doctor:do not do anything that requires a lot of focus and stress \n*goes to a place for six hours that is stressful &amp; needs a lot of focus*',0,None,171,387
2017-05-02 16:43:49,b'Also @13THFilm and the stress of timing snacks before castings. #actorchat \xe2\x9d\xa4\xef\xb8\x8f https://t.co/ZowiVC220l',0,actorchat,706,780
2017-05-02 16:43:47,"b""RT @YokoBoee: Don't stress over the irrelevant""",268,None,565,372
2017-05-02 16:43:45,b'RT @thorsley_handle: Emotional is not irrational - stress research by the expert @vicki_leblanc #CCME17 https://t.co/uXcCEDvGxJ',7,CCME17,501,472
